replicate,delta_C
859,-0.09748427672955984
860,-0.033333333333333326
861,0.0629139072847682
862,-0.1217948717948718
863,-0.030864197530864224
864,-0.035031847133757954
865,0.07594936708860756
866,-0.08223684210526305
867,-0.09202453987730064
868,-0.03355704697986572
869,-0.009677419354838679
870,-0.05974842767295596
871,-0.10759493670886067
872,-0.07371794871794879
873,-0.1383647798742138
874,-0.06521739130434778
875,0.035031847133757954
876,-0.015625
877,-0.03846153846153855
878,-0.04166666666666663
879,-0.003289473684210509
880,-0.10264900662251653
881,-0.1405228758169934
882,-0.03767123287671237
883,-0.020547945205479534
884,-0.18037974683544306
885,0.006535947712418277
886,-0.07187500000000002
887,0.006329113924050667
888,-0.13356164383561642
889,-0.04140127388535031
890,-0.12893081761006286
891,0.01655629139072845
892,-0.0816993464052288
893,-0.03205128205128205
894,-0.053333333333333344
895,-0.07333333333333325
896,0.05483870967741933
897,-0.07006369426751591
898,-0.037037037037037035
899,-0.009493670886075889
900,-0.09119496855345921
901,-0.045454545454545525
902,-0.043209876543209846
903,-0.01602564102564097
904,-0.03472222222222221
905,0.0031250000000000444
906,-0.05555555555555558
907,-0.10624999999999996
908,-0.015625
909,-0.03947368421052633
910,-0.0741935483870968
911,-0.11313868613138678
912,-0.046875
913,0.003355704697986628
914,-0.03947368421052633
915,-0.21621621621621628
916,-0.09352517985611508
917,0.022012578616352196
918,-0.05590062111801253
919,-0.07638888888888895
920,-0.03846153846153855
921,-0.04629629629629628
922,-0.1064516129032258
923,-0.03548387096774197
924,0.04901960784313719
925,-0.02777777777777779
926,-0.07643312101910826
927,-0.11635220125786161
928,0.04054054054054046
929,-0.10256410256410253
930,0.05673758865248224
931,-0.016129032258064613
932,-0.050000000000000044
933,-0.0032051282051281937
934,-0.021739130434782705
935,0.006578947368421129
936,-0.16666666666666663
937,-0.06168831168831168
938,-0.1174496644295302
939,-0.09235668789808915
940,-0.012987012987012991
941,-0.019480519480519543
942,0.007352941176470618
943,-0.07051282051282048
944,0.065359477124183
945,-0.10064935064935066
946,-0.08999999999999997
947,-0.009740259740259716
948,0.010948905109488982
949,-0.13057324840764328
950,-0.03594771241830075
951,-0.009677419354838679
952,-0.05414012738853502
953,-0.14968152866242035
954,-0.14900662251655628
955,-0.052469135802469036
956,-0.016233766233766267
957,-0.15625
958,-0.09933774834437092
959,-0.023648648648648574
960,-0.09999999999999998
961,-0.07843137254901955
962,-0.03642384105960261
963,-0.046357615894039694
964,0.022292993630573243
965,0.0
966,0.0064102564102563875
967,-0.009554140127388533
968,0.03870967741935483
969,-0.07861635220125784
970,-0.019480519480519543
971,-0.050632911392405
972,-0.07643312101910826
973,-0.1132075471698113
974,-0.03956834532374098
975,-0.016129032258064502
976,0.0
977,-0.05555555555555558
978,0.020270270270270285
979,-0.09294871794871795
980,-0.059259259259259234
981,-0.08012820512820518
982,-0.047169811320754707
983,-0.0031250000000000444
984,-0.08108108108108103
985,-0.018867924528301883
986,0.019379844961240345
987,-0.03900709219858156
988,0.05821917808219179
989,0.03594771241830064
990,-0.1225165562913908
991,-0.1433333333333333
992,-0.24671052631578944
993,0.07051282051282048
994,-0.0903225806451613
995,-0.0987261146496815
996,-0.17532467532467533
997,0.09999999999999998
998,-0.058394160583941535
999,-0.12171052631578949
1000,-0.003225806451612856
1001,0.016891891891891886
1002,-0.04746835443037978
1003,0.00666666666666671
1004,0.0
1005,0.057046979865771785
1006,-0.012658227848101333
1007,-0.039877300613496924
1008,-0.10967741935483866
1009,-0.044520547945205546
1010,-0.021874999999999978
1011,-0.0032679738562091387
1012,-0.12264150943396224
1013,-0.15822784810126578
1014,0.00666666666666671
1015,0.11258278145695366
1016,-0.08064516129032262
1017,0.0625
1018,0.022012578616352196
1019,-0.027607361963190136
1020,-0.14743589743589736
1021,-0.16451612903225804
1022,0.013513513513513487
1023,0.0
1024,-0.10204081632653061
1025,-0.07692307692307698
1026,-0.06944444444444442
1027,-0.09589041095890416
1028,0.05590062111801242
1029,-0.0903225806451613
1030,-0.04870129870129869
1031,-0.10784313725490191
1032,-0.13576158940397354
1033,-0.10389610389610393
1034,0.024844720496894457
1035,0.05244755244755239
1036,-0.048387096774193505
1037,0.08609271523178808
1038,-0.0346153846153846
1039,0.05414012738853502
1040,-0.08544303797468356
1041,-0.05228758169934644
1042,0.050000000000000044
1043,-0.069620253164557
1044,0.018939393939394034
1045,0.0
1046,-0.0030674846625766694
1047,0.09090909090909083
1048,-0.04304635761589404
1049,-0.0960264900662251
1050,-0.1967741935483871
1051,-0.07594936708860767
1052,-0.04137931034482767
1053,-0.10927152317880795
1054,-0.11224489795918369
1055,-0.05660377358490565
1056,0.003225806451612856
1057,0.015822784810126556
1058,0.053797468354430444
1059,0.0
1060,0.003225806451612856
1061,-0.10869565217391308
1062,-0.05063291139240511
1063,-0.19205298013245037
1064,-0.125
1065,-0.1029411764705882
1066,-0.1273885350318471
1067,-0.026490066225165587
1068,-0.05844155844155852
1069,-0.13157894736842102
1070,-0.0859872611464968
1071,-0.0625
1072,-0.05136986301369861
1073,0.07615894039735105
1074,0.019736842105263164
1075,-0.10784313725490191
1076,-0.10126582278481011
1077,0.03548387096774197
1078,-0.03103448275862064
1079,-0.06451612903225812
1080,0.10897435897435892
1081,-0.04140127388535031
1082,-0.009803921568627527
1083,-0.03875968992248069
1084,-0.12745098039215685
1085,-0.09294871794871795
1086,-0.03437499999999993
1087,0.07046979865771807
1088,-0.01572327044025157
1089,-0.10596026490066224
1090,-0.02564102564102555
1091,-0.046875
1092,-0.108843537414966
1093,-0.021739130434782594
1094,-0.06040268456375841
1095,0.03921568627450989
1096,-0.08940397350993379
1097,0.03164556962025322
1098,0.03870967741935483
1099,0.061224489795918435
1100,-0.07453416149068315
1101,-0.1855345911949685
1102,-0.04304635761589404
1103,-0.05128205128205132
1104,-0.05555555555555558
1105,-0.04635761589403975
1106,-0.006211180124223614
1107,-0.022292993630573243
1108,-0.1923076923076923
1109,-0.12080536912751683
1110,-0.05483870967741933
1111,-0.07432432432432434
1112,-0.013071895424836666
1113,0.07718120805369122
1114,-0.08843537414965985
1115,0.06687898089171973
1116,0.1200000000000001
1117,0.020161290322580627
1118,-0.12111801242236031
1119,-0.04964539007092206
1120,-0.13694267515923564
1121,-0.13961038961038963
1122,-0.06622516556291391
1123,-0.09999999999999998
1124,0.05521472392638038
1125,0.10389610389610382
1126,-0.01552795031055898
1127,0.07843137254901966
1128,-0.07894736842105265
1129,-0.029032258064516148
1130,0.02515723270440251
1131,0.03205128205128205
1132,-0.006134969325153339
1133,0.022012578616352196
1134,-0.003289473684210509
1135,-0.07741935483870976
1136,-0.06209150326797386
1137,-0.023489932885906062
1138,-0.05900621118012428
1139,-0.03125
1140,0.0032467532467532756
1141,-0.060509554140127375
1142,0.0
1143,-0.03594771241830064
1144,-0.11935483870967745
1145,-0.06907894736842102
1146,-0.051369863013698724
1147,0.0031847133757961776
1148,-0.06129032258064515
1149,-0.07051282051282048
1150,-0.05033557046979864
1151,0.03749999999999998
1152,0.01388888888888895
1153,-0.08223684210526316
1154,-0.040000000000000036
1155,-0.08098591549295775
1156,-0.0816993464052288
1157,-0.04137931034482767
1158,-0.09354838709677427
1159,-0.019736842105263164
1160,-0.058064516129032295
1161,-0.02941176470588236
1162,-0.016129032258064502
1163,-0.050000000000000044
1164,-0.0949367088607595
1165,0.020270270270270285
1166,-0.06832298136645965
1167,-0.05228758169934644
1168,-0.06862745098039214
1169,0.047169811320754707
1170,-0.07763975155279501
1171,-0.13907284768211914
1172,-0.08666666666666667
1173,-0.04088050314465408
1174,0.0286624203821656
1175,-0.07371794871794868
1176,-0.12080536912751672
1177,-0.038961038961038974
1178,-0.043749999999999956
1179,-0.013333333333333308
1180,-0.028301886792452824
1181,-0.03797468354430378
1182,-0.0911949685534591
1183,-0.012903225806451646
1184,-0.13870967741935492
